Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Latitude,Longitude
Caguas,Puerto Rico,XXXXXXXXX,Beatrice,19398,Holt,XXXXXXXXX,Home Office,PR,1946 Jagged Trail,725,18.23747444,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Cherokee,19410,Huffman,XXXXXXXXX,Corporate,PR,8707 Foggy View,725,18.29244614,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Evelyn,3466,Smith,XXXXXXXXX,Home Office,PR,907 Merry Forest Way,725,18.29281044,-66.3705368
Caguas,Puerto Rico,XXXXXXXXX,Gregory,6964,Dominguez,XXXXXXXXX,Corporate,PR,2668 Velvet Row,725,18.26971817,-66.37055969
Caguas,Puerto Rico,XXXXXXXXX,Hedwig,16650,Finch,XXXXXXXXX,Corporate,PR,1525 Golden Nectar Edge,725,18.28323174,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Kaitlin,20231,Short,XXXXXXXXX,Corporate,PR,4647 Umber View Farms,725,18.2141037,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Marie,8883,Davis,XXXXXXXXX,Home Office,PR,3271 Sunny Green,725,18.20650864,-66.37055969
Caguas,Puerto Rico,XXXXXXXXX,Mary,4080,Smith,XXXXXXXXX,Consumer,PR,107 Wishing Gate,725,18.27618027,-66.37058258
Caguas,Puerto Rico,XXXXXXXXX,Mary,9896,Norton,XXXXXXXXX,Consumer,PR,8279 Shady Apple Farms,725,18.27692986,-66.37056732
Caguas,Puerto Rico,XXXXXXXXX,Mary,12005,Burton,XXXXXXXXX,Consumer,PR,3867 Bright Zephyr Ledge,725,18.28574562,-66.37052155
Caguas,Puerto Rico,XXXXXXXXX,Orli,17453,Nixon,XXXXXXXXX,Consumer,PR,9044 Easy Road,725,18.24460793,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Sarah,2254,Smith,XXXXXXXXX,Consumer,PR,529 Blue Grove Rise,725,18.29670143,-66.37057495
Lawton,EE. UU.,XXXXXXXXX,Mary,11932,Smith,XXXXXXXXX,Corporate,OK,567 Green Jetty,73505,34.62159348,-98.46929169
Miami,EE. UU.,XXXXXXXXX,Edward,4178,Martinez,XXXXXXXXX,Corporate,FL,8840 Middle Zephyr Road,33147,25.84147453,-80.22612763
Pekin,EE. UU.,XXXXXXXXX,Sophia,18243,Sykes,XXXXXXXXX,Corporate,IL,1898 Noble Valley,61554,40.5472374,-89.66452026
Phoenix,EE. UU.,XXXXXXXXX,Joan,17426,Logan,XXXXXXXXX,Home Office,AZ,6906 Quiet Rise,85035,33.47337341,-112.1697769
San Antonio,EE. UU.,XXXXXXXXX,Farrah,12807,Dawson,XXXXXXXXX,Consumer,TX,112 Green Fawn Estates,78223,29.37377548,-98.46685791
San Diego,EE. UU.,XXXXXXXXX,Cara,14314,Finch,XXXXXXXXX,Consumer,CA,9293 Tawny Terrace,92117,32.79662323,-117.1978149
Woodbridge,EE. UU.,XXXXXXXXX,Mary,4856,Smith,XXXXXXXXX,Corporate,VA,1756 Quiet Estates,22192,38.67607117,-77.26700592
Anaheim,EE. UU.,XXXXXXXXX,Kevyn,16954,Wilkins,XXXXXXXXX,Consumer,CA,7651 Honey Passage,92805,33.83805847,-117.9110107
Caguas,Puerto Rico,XXXXXXXXX,Callie,16582,Sargent,XXXXXXXXX,Consumer,PR,6155 Rocky Private,725,18.2907753,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Darryl,17775,Bates,XXXXXXXXX,Consumer,PR,9183 Indian Pond Park,725,18.28039169,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Ethan,5409,Smith,XXXXXXXXX,Consumer,PR,3018 Blue Trail,725,18.2460556,-66.3705368
Caguas,Puerto Rico,XXXXXXXXX,Janet,11281,Smith,XXXXXXXXX,Home Office,PR,2781 Emerald Thicket,725,18.29789352,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Larry,10655,Bass,XXXXXXXXX,Home Office,PR,186 Iron Pond Byway,725,18.26384163,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Lynn,16029,Bowers,XXXXXXXXX,Consumer,PR,3815 Tawny Swale,725,18.26707459,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mariko,15179,Vaughn,XXXXXXXXX,Consumer,PR,1185 Sleepy Log Street,725,18.22132683,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Ronald,5622,Hall,XXXXXXXXX,Home Office,PR,3698 Sleepy Park,725,18.25590706,-66.37062073
Caguas,Puerto Rico,XXXXXXXXX,Wendy,15173,Leach,XXXXXXXXX,Corporate,PR,5424 Rustic Anchor Boulevard,725,18.24484634,-66.0370636
Carlisle,EE. UU.,XXXXXXXXX,Cynthia,6309,Smith,XXXXXXXXX,Consumer,PA,5950 Silver Elk Ledge,17013,40.03064728,-76.87372589
Chicago,EE. UU.,XXXXXXXXX,Adele,19604,Bray,XXXXXXXXX,Consumer,IL,65 Silent Inlet,60622,41.89463043,-87.77754211
Chicago,EE. UU.,XXXXXXXXX,Mary,9408,Castaneda,XXXXXXXXX,Consumer,IL,1065 Iron Lake Island,60629,41.89621735,-87.65494537
Dallas,EE. UU.,XXXXXXXXX,Mariko,18714,Rodriquez,XXXXXXXXX,Consumer,TX,4498 Fallen Cove,75220,32.86539459,-96.86858368
Elmhurst,EE. UU.,XXXXXXXXX,Mary,11403,Smith,XXXXXXXXX,Consumer,IL,3996 Crystal Zephyr Swale,60126,41.90410233,-87.93784332
Garland,EE. UU.,XXXXXXXXX,Mary,3887,Berry,XXXXXXXXX,Consumer,TX,2923 Hazy Autoroute,75040,32.94395828,-96.64823151
Hampton,EE. UU.,XXXXXXXXX,Grace,18015,Morton,XXXXXXXXX,Home Office,VA,183 Velvet Grove Towers,23666,37.05174255,-76.40163422
La Habra,EE. UU.,XXXXXXXXX,Beverly,9100,Smith,XXXXXXXXX,Consumer,CA,403 Tawny Hills By-pass,90631,33.93916321,-117.9495544
Los Angeles,EE. UU.,XXXXXXXXX,Linda,6841,Fisher,XXXXXXXXX,Corporate,CA,281 Middle Blossom Ledge,90011,34.00455093,-118.2600937
Los Angeles,EE. UU.,XXXXXXXXX,Robert,4221,Smith,XXXXXXXXX,Consumer,CA,4715 Round Lake Link,90003,33.96860123,-118.2747421
Meridian,EE. UU.,XXXXXXXXX,Carl,9672,Jones,XXXXXXXXX,Corporate,ID,1066 Stony Bay,83642,43.61359024,-116.3935623
New York,EE. UU.,XXXXXXXXX,Moana,15145,Lara,XXXXXXXXX,Corporate,NY,4575 Middle Crescent,10128,40.78022003,-73.95043945
Piscataway,EE. UU.,XXXXXXXXX,Shelley,19787,Robles,XXXXXXXXX,Corporate,NJ,75 Sunny Grounds,8854,40.57566834,-74.45444489
Portland,EE. UU.,XXXXXXXXX,Shaine,16131,Sheppard,XXXXXXXXX,Home Office,OR,7829 Umber Nook,97223,45.44815064,-122.7694931
Tampa,EE. UU.,XXXXXXXXX,Melissa,4319,Smith,XXXXXXXXX,Consumer,FL,7595 Quiet Nectar Circuit,33624,28.10211754,-82.51211548
Trujillo Alto,Puerto Rico,XXXXXXXXX,Lesley,15101,Shields,XXXXXXXXX,Home Office,PR,5795 Amber Bluff Expressway,976,18.36678124,-66.02749634
Broomfield,EE. UU.,XXXXXXXXX,Clare,20335,Riddle,XXXXXXXXX,Home Office,CO,2299 Merry Bear Vista,80020,39.91994858,-105.0687027
Caguas,Puerto Rico,XXXXXXXXX,Darrel,17531,Williamson,XXXXXXXXX,Corporate,PR,9615 Misty Grove,725,18.23389816,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,4274,Smith,XXXXXXXXX,Home Office,PR,5032 Little Branch Stead,725,18.26503944,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Mary,7083,Shannon,XXXXXXXXX,Home Office,PR,3796 Lost Hollow,725,18.22523689,-66.37063599
Caguas,Puerto Rico,XXXXXXXXX,Mary,10996,Smith,XXXXXXXXX,Consumer,PR,7236 Hidden Parkway,725,18.29274178,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Olivia,9799,Smith,XXXXXXXXX,Corporate,PR,2387 Harvest Subdivision,725,18.26454926,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Stacy,16637,Albert,XXXXXXXXX,Home Office,PR,5450 Easy Thicket,725,18.22870827,-66.0370636
Catonsville,EE. UU.,XXXXXXXXX,Joe,1693,Smith,XXXXXXXXX,Corporate,MD,3616 Jagged Circuit,21228,39.27961731,-76.71038055
Columbia,EE. UU.,XXXXXXXXX,Donald,2067,Mcbride,XXXXXXXXX,Consumer,MO,9700 Broad Bear Island,65203,38.95978165,-92.36932373
Granite City,EE. UU.,XXXXXXXXX,Evangeline,16472,Moses,XXXXXXXXX,Home Office,IL,7969 Dewy Forest,62040,38.70418167,-90.14437866
Hampton,EE. UU.,XXXXXXXXX,Eve,16280,Hood,XXXXXXXXX,Consumer,VA,799 Misty Bluff Alley,23666,37.047966,-76.39997101
Hyattsville,EE. UU.,XXXXXXXXX,Oprah,12983,Eaton,XXXXXXXXX,Consumer,MD,1793 Green Freeway,20783,38.98441315,-76.98046112
Lake Forest,EE. UU.,XXXXXXXXX,Donna,10722,Newton,XXXXXXXXX,Consumer,CA,6398 Lazy Creek Farm,92630,33.64315033,-117.6942673
Los Angeles,EE. UU.,XXXXXXXXX,Grace,13647,Waller,XXXXXXXXX,Corporate,CA,4645 Fallen Timber By-pass,90016,34.03234482,-118.3598175
Los Angeles,EE. UU.,XXXXXXXXX,Steven,4645,Smith,XXXXXXXXX,Corporate,CA,3907 Rustic Via,90044,33.97929382,-118.289093
Lynn,EE. UU.,XXXXXXXXX,Carol,18126,Beach,XXXXXXXXX,Consumer,MA,3050 Cinder End,1902,42.46523285,-70.93743134
New Orleans,EE. UU.,XXXXXXXXX,Tammy,643,Boyd,XXXXXXXXX,Consumer,LA,9297 Burning Extension,70117,34.04553986,-118.2389755
Norfolk,EE. UU.,XXXXXXXXX,Donna,12473,Garcia,XXXXXXXXX,Home Office,VA,6115 Indian Beacon Close,23503,36.94200516,-76.24208069
Princeton,EE. UU.,XXXXXXXXX,Jennifer,65,Smith,XXXXXXXXX,Consumer,NJ,7126 Shady Bluff Promenade,8540,40.80894089,-74.0328598
San Jose,EE. UU.,XXXXXXXXX,Rebecca,16897,Clements,XXXXXXXXX,Home Office,CA,8510 Round Bear Gate,95125,37.29223251,-121.881279
Smyrna,EE. UU.,XXXXXXXXX,Rowan,13052,Hopkins,XXXXXXXXX,Consumer,GA,6841 Harvest Cloud Edge,30080,33.89192963,-84.48126984
Watsonville,EE. UU.,XXXXXXXXX,Cora,19531,Combs,XXXXXXXXX,Consumer,CA,6049 Amber Deer Orchard,95076,37.05044556,-121.7598801
Aurora,EE. UU.,XXXXXXXXX,Katell,16268,Jimenez,XXXXXXXXX,Consumer,IL,7291 Shady Nectar Cape,60506,39.70932007,-104.8145828
Aurora,EE. UU.,XXXXXXXXX,Mary,9928,Smith,XXXXXXXXX,Consumer,IL,9304 Dusty Hickory Avenue,60506,39.49591446,-98.98998261
Azusa,EE. UU.,XXXXXXXXX,Tammy,10075,Smith,XXXXXXXXX,Home Office,CA,2050 Rocky Quay,91702,34.15893173,-117.9053574
Broomfield,EE. UU.,XXXXXXXXX,Mary,7261,Smith,XXXXXXXXX,Consumer,CO,9761 Little Goose Field,80020,39.90267563,-105.087059
Caguas,Puerto Rico,XXXXXXXXX,Donna,5938,Smith,XXXXXXXXX,Consumer,PR,651 Lazy Cape,725,18.20615578,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Nayda,15747,Rocha,XXXXXXXXX,Consumer,PR,8580 Jagged Autoroute,725,18.24185371,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Victoria,8572,Smith,XXXXXXXXX,Consumer,PR,7732 Lost Vale,725,18.26294327,-66.37059021
Chicago,EE. UU.,XXXXXXXXX,Laura,6089,Blair,XXXXXXXXX,Home Office,IL,92 Sleepy Nook,60622,41.89471054,-87.77805328
Fremont,EE. UU.,XXXXXXXXX,Chelsea,16271,Jenkins,XXXXXXXXX,Consumer,CA,2926 Golden Townline,94538,37.54467011,-121.9774094
Lawrenceville,EE. UU.,XXXXXXXXX,Mary,5915,Hamilton,XXXXXXXXX,Consumer,GA,690 Quaking By-pass,30043,33.9720993,-84.02496338
Caguas,Puerto Rico,XXXXXXXXX,Charde,18024,Hutchinson,XXXXXXXXX,Consumer,PR,7868 Shady Log Island,725,18.23696709,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Charles,3314,Smith,XXXXXXXXX,Consumer,PR,2525 Umber Street,725,18.28863525,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Dora,18919,Owens,XXXXXXXXX,Home Office,PR,7136 Sunny Grove Freeway,725,18.24695206,-66.0370636
Cleveland,EE. UU.,XXXXXXXXX,Jonathan,9023,Schmidt,XXXXXXXXX,Corporate,OH,4571 Rustic Highlands,44130,41.23169327,-81.84801483
Detroit,EE. UU.,XXXXXXXXX,Michael,8891,Smith,XXXXXXXXX,Consumer,MI,8927 Merry Elk Centre,48235,42.43819809,-83.17873383
Hagerstown,EE. UU.,XXXXXXXXX,Camille,18360,Kramer,XXXXXXXXX,Consumer,MD,9671 Little Chase,21740,39.58020401,-77.72775269
Las Vegas,EE. UU.,XXXXXXXXX,Shana,13765,Hendricks,XXXXXXXXX,Consumer,NV,7071 Amber Highway,89101,36.27220154,-115.000267
Phoenix,EE. UU.,XXXXXXXXX,Eric,5947,Moyer,XXXXXXXXX,Consumer,AZ,8416 Foggy Dale,85040,33.40356064,-112.0214005
South Ozone Park,EE. UU.,XXXXXXXXX,Thomas,8496,Wood,XXXXXXXXX,Consumer,NY,384 Dewy Nectar Trace,11420,40.67544937,-73.81114197
Tampa,EE. UU.,XXXXXXXXX,Jessica,9117,Smith,XXXXXXXXX,Home Office,FL,9559 Green Mountain,33624,28.03824806,-82.46046448
Taunton,EE. UU.,XXXXXXXXX,Laura,10611,Mcgee,XXXXXXXXX,Consumer,MA,436 Honey Willow Knoll,2780,41.90142822,-71.09406281
Vallejo,EE. UU.,XXXXXXXXX,Raymond,4832,Navarro,XXXXXXXXX,Consumer,CA,8548 Sleepy Nectar Gardens,94591,38.10829163,-122.2123947
Annandale,EE. UU.,XXXXXXXXX,Tamara,15998,Scott,XXXXXXXXX,Corporate,VA,1023 Rocky Hollow,22003,38.82551575,-77.21334839
Brooklyn,EE. UU.,XXXXXXXXX,Ursa,12569,Hart,XXXXXXXXX,Corporate,NY,948 Thunder Gate Beach,11219,40.63466263,-73.99480438
Caguas,Puerto Rico,XXXXXXXXX,Cynthia,11580,Smith,XXXXXXXXX,Corporate,PR,4010 Stony Mountain Wood,725,18.23514557,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Desiree,17006,Carver,XXXXXXXXX,Corporate,PR,2121 Middle Log Jetty,725,18.22723579,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Ivory,19455,Parks,XXXXXXXXX,Consumer,PR,7004 Hazy Lake Townline,725,18.28604889,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Jolie,19212,Kirkland,XXXXXXXXX,Consumer,PR,6933 Honey Turnabout,725,18.24674606,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,5887,Peters,XXXXXXXXX,Consumer,PR,9494 Bright Stead,725,18.22748947,-66.37056732
Catonsville,EE. UU.,XXXXXXXXX,Jacob,1831,Woods,XXXXXXXXX,Consumer,MD,2513 Sleepy Log Grounds,21228,39.26510239,-76.77329254
Chula Vista,EE. UU.,XXXXXXXXX,Zachary,8675,Smith,XXXXXXXXX,Corporate,CA,7539 Lazy Hills Mount,91910,32.64588928,-117.0960388
Goleta,EE. UU.,XXXXXXXXX,Mary,264,Smith,XXXXXXXXX,Corporate,CA,7213 Cozy Quay,93117,34.45237732,-119.8407822
Hanover,EE. UU.,XXXXXXXXX,Anika,17574,Craig,XXXXXXXXX,Corporate,PA,2905 Quiet River Trail,17331,39.77856445,-77.00733185
Hyattsville,EE. UU.,XXXXXXXXX,Kathleen,547,Contreras,XXXXXXXXX,Corporate,MD,1793 Green Freeway,20783,33.06581879,-97.36239624
Philadelphia,EE. UU.,XXXXXXXXX,Doris,20026,Duran,XXXXXXXXX,Corporate,PA,5532 Tawny Pines,19139,39.95856094,-75.21888733
Rowland Heights,EE. UU.,XXXXXXXXX,Stacey,13289,Luna,XXXXXXXXX,Corporate,CA,3283 Gentle Lake Landing,91748,34.00062561,-117.9077301
San Sebastian,Puerto Rico,XXXXXXXXX,Belle,16206,Mccullough,XXXXXXXXX,Home Office,PR,2383 Crystal Panda Mount,685,18.33710861,-66.99221802
York,EE. UU.,XXXXXXXXX,Bree,14892,Hale,XXXXXXXXX,Consumer,PA,8323 Heather Cape,17402,39.9602356,-76.67675781
Caguas,Puerto Rico,XXXXXXXXX,Gerald,6318,Garza,XXXXXXXXX,Consumer,PR,5013 Tawny Cider Meadow,725,18.23815155,-66.37056732
Caguas,Puerto Rico,XXXXXXXXX,Jacob,7250,Smith,XXXXXXXXX,Corporate,PR,4317 Emerald Bay,725,18.23432159,-66.37049866
Caguas,Puerto Rico,XXXXXXXXX,Janet,11915,Phelps,XXXXXXXXX,Consumer,PR,5184 Amber Cider Towers,725,18.2556572,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Maia,17710,Whitley,XXXXXXXXX,Consumer,PR,7760 Sunny Dale,725,18.24615288,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,3621,West,XXXXXXXXX,Consumer,PR,4922 Heather Gate Stead,725,18.22356415,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Mary,8881,Weeks,XXXXXXXXX,Consumer,PR,5840 Old Campus,725,18.275177,-66.3706131
Chicago,EE. UU.,XXXXXXXXX,John,6984,Ewing,XXXXXXXXX,Consumer,IL,6789 Round Robin By-pass,60644,41.95270157,-87.79611969
East Lansing,EE. UU.,XXXXXXXXX,Desiree,16357,Bray,XXXXXXXXX,Consumer,MI,8977 Sunny Dale Run,48823,42.92534638,-83.98883057
El Paso,EE. UU.,XXXXXXXXX,Angela,7105,Smith,XXXXXXXXX,Home Office,TX,8217 Silver Goose Cape,79927,31.65174103,-106.2676239
Harvey,EE. UU.,XXXXXXXXX,Victoria,4707,Smith,XXXXXXXXX,Corporate,IL,3593 Blue Brook Acres,60426,41.82725143,-87.77909851
Hendersonville,EE. UU.,XXXXXXXXX,Kiara,18330,Dale,XXXXXXXXX,Corporate,TN,2293 Thunder Vale,37075,36.38568878,-86.57008362
Irwin,EE. UU.,XXXXXXXXX,Patricia,12617,Durham,XXXXXXXXX,Home Office,PA,1723 Tawny Via,15642,40.32811356,-79.70446014
Laredo,EE. UU.,XXXXXXXXX,Matthew,11033,Fields,XXXXXXXXX,Consumer,TX,3327 Indian Centre,78046,27.50743103,-99.46255493
New York,EE. UU.,XXXXXXXXX,Karly,15286,Joyner,XXXXXXXXX,Consumer,NY,4896 Heather Pond Rise,10128,40.78022003,-73.95043945
Ontario,EE. UU.,XXXXXXXXX,Jonathan,6422,Richmond,XXXXXXXXX,Corporate,CA,3005 Bright Maze,91762,34.06832504,-117.6557541
Oregon City,EE. UU.,XXXXXXXXX,Mary,9428,Conrad,XXXXXXXXX,Consumer,OR,2824 Burning Quail Corners,97045,45.35498428,-122.6026993
Plainfield,EE. UU.,XXXXXXXXX,Stacey,20754,Weber,XXXXXXXXX,Consumer,IL,5919 Hidden Anchor Port,60544,41.60863876,-88.20204163
Woodbridge,EE. UU.,XXXXXXXXX,Jane,9021,Murphy,XXXXXXXXX,Consumer,VA,5319 Grand Dale Street,22193,38.63838959,-77.36817932
Ypsilanti,EE. UU.,XXXXXXXXX,Michael,2500,Alvarez,XXXXXXXXX,Home Office,MI,4271 Noble Island,48197,42.24398804,-83.61991119
Buffalo,EE. UU.,XXXXXXXXX,Kimberly,7478,Villa,XXXXXXXXX,Corporate,NY,3971 Bright Glen,14221,42.77378845,-78.83439636
Caguas,Puerto Rico,XXXXXXXXX,Azalia,18277,Orr,XXXXXXXXX,Consumer,PR,5288 Indian View Farm,725,18.29652023,-66.04867554
Caguas,Puerto Rico,XXXXXXXXX,Jade,19209,Nunez,XXXXXXXXX,Consumer,PR,5714 Jagged Leaf Street,725,18.29808235,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Jennifer,5663,Smith,XXXXXXXXX,Consumer,PR,3580 Sleepy Quail Crest,725,18.28437233,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,John,991,Smith,XXXXXXXXX,Home Office,PR,7767 Hidden Place,725,18.22757721,-66.04398346
Caguas,Puerto Rico,XXXXXXXXX,Mary,2521,Smith,XXXXXXXXX,Consumer,PR,1313 Old Hickory Round,725,18.26417351,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Mary,5592,Bush,XXXXXXXXX,Home Office,PR,6876 Grand Park,725,18.21756554,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Mary,12114,Todd,XXXXXXXXX,Consumer,PR,3930 Cozy Byway,725,18.22771645,-66.37063599
Caguas,Puerto Rico,XXXXXXXXX,Regina,15100,Wagner,XXXXXXXXX,Corporate,PR,5087 Foggy Nectar Campus,725,18.25682259,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Samuel,2556,Hammond,XXXXXXXXX,Corporate,PR,1828 Clear Barn Cove,725,18.28329086,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Theresa,11088,Rowe,XXXXXXXXX,Corporate,PR,4135 Golden Shadow Front,725,18.204319,-66.37062073
Cleveland,EE. UU.,XXXXXXXXX,Gregory,2802,Smith,XXXXXXXXX,Home Office,OH,5050 Lost Branch Glen,44109,41.42157745,-81.7248764
Colorado Springs,EE. UU.,XXXXXXXXX,Dakota,18620,Copeland,XXXXXXXXX,Corporate,CO,835 Lost Anchor Meadow,80906,38.77690125,-104.8097305
Cypress,EE. UU.,XXXXXXXXX,Sydney,20583,Solis,XXXXXXXXX,Home Office,CA,6502 Heather Nook,90630,33.82881546,-118.0381622
Doylestown,EE. UU.,XXXXXXXXX,Octavia,19944,Dickson,XXXXXXXXX,Consumer,PA,4601 Golden Anchor Valley,18901,40.33628464,-75.14276123
Dubuque,EE. UU.,XXXXXXXXX,Tallulah,20267,Owens,XXXXXXXXX,Consumer,IA,3065 Foggy Horse Port,52001,42.50378037,-90.6690979
Greensboro,EE. UU.,XXXXXXXXX,Mary,2048,Wolf,XXXXXXXXX,Consumer,NC,3977 Colonial Towers,27410,36.08757019,-79.88663483
Hamtramck,EE. UU.,XXXXXXXXX,Basia,20602,Travis,XXXXXXXXX,Consumer,MI,2576 Green Hollow,48212,42.38851166,-83.0442276
Los Angeles,EE. UU.,XXXXXXXXX,Michelle,3359,Torres,XXXXXXXXX,Consumer,CA,7706 Foggy Branch Plaza,90002,33.94827271,-118.2431641
Memphis,EE. UU.,XXXXXXXXX,Pascale,13758,Benton,XXXXXXXXX,Consumer,TN,2000 Stony Abbey,38128,35.0904808,-90.01818085
Mesa,EE. UU.,XXXXXXXXX,Steven,4323,Smith,XXXXXXXXX,Consumer,AZ,6718 High Panda Dell,85204,33.41001129,-111.7717972
Seattle,EE. UU.,XXXXXXXXX,Sarah,4658,Gallegos,XXXXXXXXX,Consumer,WA,8864 Silver Highlands,98115,47.67869949,-122.3217621
Sunnyvale,EE. UU.,XXXXXXXXX,Cynthia,6679,Smith,XXXXXXXXX,Consumer,CA,852 Hazy Gate Circuit,94086,37.38002014,-122.0521698
Sylmar,EE. UU.,XXXXXXXXX,Patience,20392,Whitehead,XXXXXXXXX,Home Office,CA,4733 Cozy Fox Acres,91342,34.31019974,-118.4530792
Wayne,EE. UU.,XXXXXXXXX,Tatum,13901,Lynch,XXXXXXXXX,Consumer,NJ,8495 Lazy Rabbit Diversion,7470,40.92333984,-74.27801514
Augusta,EE. UU.,XXXXXXXXX,Ana,15824,Ferguson,XXXXXXXXX,Consumer,GA,5760 High Circle,30906,33.4324379,-82.03875732
Bronx,EE. UU.,XXXXXXXXX,Basia,12556,Tillman,XXXXXXXXX,Home Office,NY,7840 Umber Sky Villas,10461,40.84625626,-73.84725189
Brooklyn,EE. UU.,XXXXXXXXX,Blossom,15674,Ferguson,XXXXXXXXX,Consumer,NY,9009 Umber Log Island,11226,40.64759827,-73.95845795
Brooklyn,EE. UU.,XXXXXXXXX,John,7686,Smith,XXXXXXXXX,Consumer,NY,6876 Misty Treasure Village,11201,40.69200897,-73.9917984
Caguas,Puerto Rico,XXXXXXXXX,Adara,16428,Bennett,XXXXXXXXX,Corporate,PR,7168 Indian Circuit,725,18.23501587,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Kimberley,12978,Sellers,XXXXXXXXX,Corporate,PR,2991 Silent Deer Landing,725,18.28019714,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Lillian,15409,Beck,XXXXXXXXX,Consumer,PR,1322 Broad Glade,725,18.23776436,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,681,Sutton,XXXXXXXXX,Consumer,PR,4075 Silver Hills Heights,725,18.24757767,-66.02532196
Caguas,Puerto Rico,XXXXXXXXX,Mary,5893,Young,XXXXXXXXX,Consumer,PR,9406 Iron Zephyr Wood,725,18.27551079,-66.37049866
Caguas,Puerto Rico,XXXXXXXXX,Mary,8155,Zhang,XXXXXXXXX,Corporate,PR,3541 Foggy Way,725,18.24482346,-66.37057495
Chicago,EE. UU.,XXXXXXXXX,Jean,8922,Smith,XXXXXXXXX,Corporate,IL,8265 Sleepy Leaf Grounds,60625,41.98588181,-87.83323669
Columbus,EE. UU.,XXXXXXXXX,Olympia,20697,Velasquez,XXXXXXXXX,Consumer,OH,2517 Shady Branch Avenue,43230,40.0230751,-82.8732605
Hendersonville,EE. UU.,XXXXXXXXX,Robert,3812,Hayes,XXXXXXXXX,Consumer,TN,1510 Silent Inlet,37075,36.29242706,-86.61682892
Houston,EE. UU.,XXXXXXXXX,Mary,5749,Smith,XXXXXXXXX,Consumer,TX,6058 Fallen Walk,77084,29.86195946,-95.64417267
Lancaster,EE. UU.,XXXXXXXXX,Constance,12986,Webster,XXXXXXXXX,Home Office,PA,3576 Fallen Fox Avenue,17601,40.06321716,-76.43153381
Moline,EE. UU.,XXXXXXXXX,Mary,5228,Smith,XXXXXXXXX,Consumer,IL,7801 Lost Key,61265,41.49992752,-90.51541138
Moreno Valley,EE. UU.,XXXXXXXXX,Lila,14573,Trevino,XXXXXXXXX,Consumer,CA,4055 Stony Anchor Forest,92553,33.92580414,-117.2299881
Newark,EE. UU.,XXXXXXXXX,Amber,5338,Smith,XXXXXXXXX,Home Office,NJ,2221 Lazy Sky Trail,7104,40.13269424,-74.06029511
Pacoima,EE. UU.,XXXXXXXXX,Richard,6779,Durham,XXXXXXXXX,Corporate,CA,6292 Hidden Treasure Thicket,91331,34.47901917,-117.3552856
Tampa,EE. UU.,XXXXXXXXX,Hope,19349,Diaz,XXXXXXXXX,Home Office,FL,7595 Quiet Nectar Circuit,33624,28.10211754,-82.51211548
Washington,EE. UU.,XXXXXXXXX,Mary,7507,Banks,XXXXXXXXX,Corporate,DC,8622 Dusty Route,20019,38.7242012,-77.10542297
Amarillo,EE. UU.,XXXXXXXXX,Kathryn,6698,Barnett,XXXXXXXXX,Home Office,TX,1982 Burning Forest,79109,35.2224083,-101.8572845
Caguas,Puerto Rico,XXXXXXXXX,Andrea,4770,Malone,XXXXXXXXX,Corporate,PR,9928 High Sky Nook,725,18.22582245,-66.37056732
